image,label
"[[[  7  33  50]
  [  7  33  50]
  [  7  33  50]
  ...
  [ 61 117 147]
  [ 56 111 142]
  [ 56 110 141]]

 [[  7  33  50]
  [  8  34  51]
  [  8  34  51]
  ...
  [ 48 104 133]
  [ 48 101 132]
  [ 48 100 131]]

 [[  7  33  50]
  [  7  34  51]
  [  7  34  51]
  ...
  [ 39  92 122]
  [ 37  88 117]
  [ 36  87 118]]

 ...

 [[  3  14  44]
  [  5  17  46]
  [  4  19  47]
  ...
  [  1  14  12]
  [  0  12  10]
  [  0  12  10]]

 [[  2  13  43]
  [  5  17  46]
  [  4  20  47]
  ...
  [  0  13  11]
  [  0  12  10]
  [  0  12  10]]

 [[  2  13  43]
  [  5  17  46]
  [  4  20  47]
  ...
  [  1  13  11]
  [  0  11   9]
  [  0  11   9]]]",0
"[[[ 52  99 130]
  [ 57 103 134]
  [ 52  97 128]
  ...
  [ 59  96 126]
  [ 60 100 129]
  [ 60 100 129]]

 [[ 51  98 129]
  [ 51  97 128]
  [ 52  97 128]
  ...
  [ 61  97 127]
  [ 60 100 129]
  [ 62 102 131]]

 [[ 46  93 124]
  [ 55 101 132]
  [ 49  94 124]
  ...
  [ 64 101 131]
  [ 60  98 129]
  [ 60  98 128]]

 ...

 [[ 44  67  72]
  [ 50  71  77]
  [ 49  69  74]
  ...
  [ 34  67  77]
  [ 55  84  93]
  [ 70  99 108]]

 [[ 50  69  76]
  [ 64  83  89]
  [ 58  77  82]
  ...
  [ 51  84  94]
  [ 66  93 103]
  [ 69  96 106]]

 [[ 47  65  72]
  [ 54  72  79]
  [ 49  68  73]
  ...
  [ 63  95 105]
  [ 70  95 105]
  [ 74  99 109]]]",0
"[[[ 53  77 129]
  [ 55  82 133]
  [ 55  83 136]
  ...
  [ 45  63 120]
  [ 37  57 113]
  [ 32  49 105]]

 [[ 47  71 123]
  [ 54  79 131]
  [ 55  81 134]
  ...
  [ 47  64 121]
  [ 42  60 116]
  [ 34  51 107]]

 [[ 46  70 122]
  [ 57  81 133]
  [ 56  81 134]
  ...
  [ 47  64 121]
  [ 42  59 115]
  [ 28  45 101]]

 ...

 [[ 39  42  57]
  [ 41  44  59]
  [ 38  43  58]
  ...
  [ 48  61  84]
  [ 55  68  90]
  [ 48  61  83]]

 [[ 37  39  55]
  [ 44  47  62]
  [ 36  41  56]
  ...
  [ 55  69  91]
  [ 53  66  88]
  [ 46  59  81]]

 [[ 27  30  45]
  [ 42  46  61]
  [ 38  43  59]
  ...
  [ 56  69  92]
  [ 53  64  86]
  [ 45  55  77]]]",0
"[[[165 181 187]
  [165 181 187]
  [166 182 188]
  ...
  [196 192 198]
  [190 191 197]
  [188 192 197]]

 [[165 181 187]
  [166 182 188]
  [166 182 188]
  ...
  [196 192 198]
  [190 191 197]
  [188 192 197]]

 [[166 182 188]
  [166 182 188]
  [167 183 189]
  ...
  [195 192 198]
  [190 191 197]
  [188 192 197]]

 ...

 [[ 68 145 160]
  [ 68 145 160]
  [ 66 143 158]
  ...
  [ 40  83 120]
  [ 43  82 118]
  [ 44  80 116]]

 [[ 76 143 156]
  [ 77 143 157]
  [ 75 141 154]
  ...
  [ 46  83 117]
  [ 46  81 115]
  [ 51  82 115]]

 [[114 170 187]
  [114 170 187]
  [112 168 185]
  ...
  [101 138 175]
  [103 137 172]
  [106 137 172]]]",0
"[[[209 227 219]
  [220 234 228]
  [228 241 234]
  ...
  [250 196 130]
  [255 208 137]
  [253 192 123]]

 [[123 147 143]
  [127 149 146]
  [134 154 151]
  ...
  [254 199 122]
  [252 177  99]
  [242 157  80]]

 [[122 148 148]
  [124 150 150]
  [128 152 152]
  ...
  [247 156  80]
  [243 141  73]
  [239 136  68]]

 ...

 [[ 94 147 159]
  [ 80 131 141]
  [ 76 124 128]
  ...
  [232 234 214]
  [232 234 214]
  [232 234 214]]

 [[ 89 141 154]
  [ 75 126 136]
  [ 74 122 127]
  ...
  [232 234 214]
  [231 233 213]
  [231 233 213]]

 [[ 87 139 152]
  [ 76 127 137]
  [ 76 124 128]
  ...
  [232 234 214]
  [231 233 214]
  [231 233 214]]]",0
"[[[  3  36  96]
  [ 50 101 153]
  [ 51 121 161]
  ...
  [  0   1   6]
  [  0   0   4]
  [  2   0   0]]

 [[  2  30  95]
  [ 40  81 139]
  [ 41 105 148]
  ...
  [  0   1   6]
  [  0   0   3]
  [  2   0   0]]

 [[  9  39 108]
  [ 33  73 134]
  [ 36  96 144]
  ...
  [  0   1   6]
  [  0   0   3]
  [  2   0   0]]

 ...

 [[133 144 152]
  [131 145 157]
  [101 118 134]
  ...
  [ 41  53  59]
  [ 39  51  57]
  [ 46  58  64]]

 [[131 142 150]
  [136 148 159]
  [105 122 138]
  ...
  [ 42  56  62]
  [ 43  56  63]
  [ 48  62  68]]

 [[137 146 153]
  [135 145 156]
  [107 122 138]
  ...
  [ 42  56  60]
  [ 39  53  57]
  [ 37  52  56]]]",0
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 2 2]
  [2 2 2]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [0 1 1]
  ...
  [0 0 0]
  [2 2 2]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [0 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [0 0 0]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 2 2]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [3 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [3 1 1]
  [1 1 1]
  [1 1 1]]]",0
"[[[109 119 126]
  [109 119 126]
  [109 119 126]
  ...
  [129 129 117]
  [127 127 115]
  [131 131 119]]

 [[111 121 128]
  [111 121 128]
  [111 121 128]
  ...
  [139 139 126]
  [138 138 126]
  [143 143 131]]

 [[112 122 129]
  [112 122 129]
  [112 122 129]
  ...
  [146 146 134]
  [147 147 135]
  [154 154 142]]

 ...

 [[ 29  23  28]
  [ 31  25  30]
  [ 32  26  31]
  ...
  [ 15   6  19]
  [ 10   1  14]
  [ 11   2  15]]

 [[ 33  28  32]
  [ 32  26  31]
  [ 32  26  31]
  ...
  [ 18   9  22]
  [ 14   5  18]
  [ 14   5  18]]

 [[ 36  30  35]
  [ 33  28  32]
  [ 31  25  30]
  ...
  [ 21  12  25]
  [ 16   7  20]
  [ 17   8  21]]]",0
"[[[213 215 215]
  [213 215 215]
  [212 214 214]
  ...
  [236 243 240]
  [237 242 240]
  [238 243 241]]

 [[214 216 216]
  [213 215 215]
  [211 213 213]
  ...
  [236 243 240]
  [239 243 241]
  [239 243 241]]

 [[212 214 214]
  [214 216 216]
  [216 218 218]
  ...
  [236 243 240]
  [240 245 243]
  [239 244 242]]

 ...

 [[ 95  85  78]
  [ 90  79  72]
  [ 90  80  73]
  ...
  [ 84  75  66]
  [ 87  77  67]
  [ 84  74  64]]

 [[ 98  88  81]
  [ 91  81  74]
  [ 92  82  75]
  ...
  [ 87  78  68]
  [ 87  76  68]
  [ 83  72  64]]

 [[ 99  89  82]
  [ 93  83  76]
  [ 94  84  77]
  ...
  [ 92  83  74]
  [ 92  80  72]
  [ 87  76  68]]]",0
"[[[ 77  88 115]
  [ 78  90 116]
  [ 74  85 112]
  ...
  [ 84  69  72]
  [ 76  57  65]
  [ 63  60  64]]

 [[ 75  88 114]
  [ 79  92 118]
  [ 75  88 114]
  ...
  [ 87  73  75]
  [ 71  54  59]
  [ 61  62  63]]

 [[ 74  88 116]
  [ 76  90 118]
  [ 74  88 116]
  ...
  [ 88  76  77]
  [ 72  57  61]
  [ 66  68  69]]

 ...

 [[116 169 212]
  [116 169 212]
  [120 173 216]
  ...
  [ 96  74  70]
  [ 95  72  70]
  [ 94  71  69]]

 [[116 169 212]
  [116 169 212]
  [119 172 215]
  ...
  [ 97  75  71]
  [ 97  74  72]
  [ 93  70  68]]

 [[115 168 211]
  [116 169 212]
  [118 171 214]
  ...
  [ 98  75  72]
  [ 96  73  72]
  [ 93  70  68]]]",0
"[[[197 240 249]
  [197 240 249]
  [197 240 249]
  ...
  [155 215 227]
  [153 213 225]
  [151 211 223]]

 [[197 240 249]
  [197 240 249]
  [197 240 249]
  ...
  [155 215 227]
  [153 213 225]
  [152 212 224]]

 [[197 240 249]
  [197 240 249]
  [197 240 249]
  ...
  [154 215 225]
  [154 215 225]
  [153 214 224]]

 ...

 [[ 52 131 204]
  [ 45 127 199]
  [ 56 141 213]
  ...
  [ 51 135 205]
  [ 48 133 203]
  [ 66 150 220]]

 [[ 66 143 217]
  [ 56 135 208]
  [ 67 149 221]
  ...
  [ 85 170 240]
  [ 78 163 233]
  [ 84 169 239]]

 [[ 62 135 209]
  [ 33 108 182]
  [ 34 113 186]
  ...
  [ 82 164 235]
  [ 82 164 235]
  [ 68 150 221]]]",0
"[[[254 185  48]
  [254 184  43]
  [254 186  43]
  ...
  [253 175  38]
  [253 175  38]
  [254 178  38]]

 [[254 171  35]
  [254 167  29]
  [253 168  27]
  ...
  [248 172  30]
  [248 171  30]
  [249 172  32]]

 [[254 174  35]
  [254 171  31]
  [254 173  28]
  ...
  [252 181  25]
  [249 178  29]
  [249 177  36]]

 ...

 [[173 171  58]
  [183 171  65]
  [173 160  57]
  ...
  [ 36  29  10]
  [ 35  30  10]
  [ 45  40  19]]

 [[134 142  20]
  [139 139  19]
  [142 134  22]
  ...
  [ 36  31   7]
  [ 39  32   9]
  [ 56  48  28]]

 [[150 157  46]
  [159 160  43]
  [157 144  40]
  ...
  [ 59  54  24]
  [ 65  62  28]
  [ 73  67  28]]]",0
"[[[123 149 185]
  [125 151 187]
  [125 151 187]
  ...
  [113 141 172]
  [112 139 173]
  [112 139 173]]

 [[124 150 186]
  [125 151 187]
  [125 151 187]
  ...
  [113 141 172]
  [113 140 174]
  [112 140 174]]

 [[124 150 186]
  [125 151 187]
  [126 152 188]
  ...
  [114 142 173]
  [114 141 175]
  [114 141 175]]

 ...

 [[ 85 111 147]
  [ 86 112 148]
  [ 86 112 148]
  ...
  [ 66  94 124]
  [ 65  93 123]
  [ 63  91 121]]

 [[ 85 111 147]
  [ 84 111 147]
  [ 86 112 147]
  ...
  [ 70  98 128]
  [ 68  96 126]
  [ 67  95 125]]

 [[ 83 109 145]
  [ 84 110 146]
  [ 83 109 145]
  ...
  [ 64  92 122]
  [ 65  93 123]
  [ 64  92 122]]]",0
"[[[ 26  37  73]
  [ 26  36  71]
  [  1  29  78]
  ...
  [ 25  32  65]
  [ 21  28  61]
  [ 16  23  56]]

 [[ 21  36  73]
  [ 27  36  71]
  [  6  32  78]
  ...
  [ 28  35  68]
  [ 21  28  61]
  [ 18  25  58]]

 [[ 15  32  73]
  [ 28  38  72]
  [ 14  33  73]
  ...
  [ 25  32  65]
  [ 20  27  60]
  [ 20  27  60]]

 ...

 [[ 18  27  99]
  [ 13  69 147]
  [ 13 126 210]
  ...
  [  4  74 186]
  [  0  63 176]
  [  4  67 181]]

 [[  0  59 149]
  [  6 125 217]
  [ 30 185 255]
  ...
  [ 19  89 203]
  [  5  74 190]
  [  2  70 190]]

 [[ 14 119 223]
  [ 10 167 254]
  [  3 155 242]
  ...
  [  9  84 201]
  [ 16  90 209]
  [  2  73 196]]]",0
"[[[ 24  69 117]
  [ 51 107 146]
  [ 68 127 180]
  ...
  [ 57 111 142]
  [ 61 112 142]
  [ 60 107 138]]

 [[  4  28  74]
  [ 19  54  99]
  [ 21  71 134]
  ...
  [ 56 110 141]
  [ 60 110 140]
  [ 59 106 137]]

 [[ 78 141 181]
  [111 177 224]
  [102 177 234]
  ...
  [ 55 109 140]
  [ 58 108 138]
  [ 59 106 137]]

 ...

 [[ 60 112 153]
  [ 59 110 153]
  [ 62 112 157]
  ...
  [  3  27  73]
  [  5  29  75]
  [  2  26  71]]

 [[ 56 110 150]
  [ 55 106 147]
  [ 53 100 143]
  ...
  [  7  30  77]
  [  6  31  77]
  [  1  25  70]]

 [[ 29  80 123]
  [ 27  77 119]
  [ 28  77 117]
  ...
  [  7  31  78]
  [  3  29  75]
  [  3  30  74]]]",0
"[[[ 88  90  90]
  [ 90  92  92]
  [ 90  92  92]
  ...
  [ 87  85  84]
  [ 88  84  83]
  [ 87  83  82]]

 [[ 90  91  90]
  [ 92  93  92]
  [ 92  94  93]
  ...
  [ 89  87  86]
  [ 88  86  85]
  [ 87  84  83]]

 [[ 92  93  91]
  [ 94  95  93]
  [ 95  96  94]
  ...
  [ 91  89  88]
  [ 89  87  86]
  [ 86  87  85]]

 ...

 [[ 82  93  99]
  [ 87  96 106]
  [ 88  97 106]
  ...
  [ 71  82  86]
  [ 73  80  86]
  [ 68  77  84]]

 [[ 83  95 102]
  [ 84  94 105]
  [ 89  99 108]
  ...
  [ 69  79  85]
  [ 72  78  85]
  [ 67  76  83]]

 [[ 77  89  97]
  [ 78  87 100]
  [ 81  92 102]
  ...
  [ 67  77  84]
  [ 70  76  83]
  [ 65  75  81]]]",0
"[[[ 21  19  11]
  [ 20  18  10]
  [ 18  16   8]
  ...
  [ 37  53  30]
  [ 36  56  32]
  [ 50  60  43]]

 [[ 21  23  13]
  [ 17  18   9]
  [ 18  19  10]
  ...
  [ 37  53  30]
  [ 36  57  33]
  [ 49  59  42]]

 [[ 21  21  15]
  [ 16  16  10]
  [ 18  18  12]
  ...
  [ 38  54  31]
  [ 37  58  34]
  [ 51  61  44]]

 ...

 [[ 55  72 124]
  [ 48  65 122]
  [ 48  67 125]
  ...
  [208 199 191]
  [205 192 185]
  [ 36  27  28]]

 [[ 54  72 125]
  [ 50  68 123]
  [ 42  59 116]
  ...
  [210 201 192]
  [212 200 191]
  [ 92  79  81]]

 [[ 53  71 124]
  [ 51  68 121]
  [ 46  60 116]
  ...
  [208 201 192]
  [213 199 191]
  [160 143 144]]]",0
"[[[ 62 101 140]
  [ 65 104 143]
  [ 62 101 140]
  ...
  [ 51  91 135]
  [ 50  89 133]
  [ 94 119 148]]

 [[ 67 105 144]
  [ 64 103 145]
  [ 58 100 143]
  ...
  [ 35  75 120]
  [ 46  85 130]
  [ 26  46  75]]

 [[ 60  99 138]
  [ 60 101 144]
  [ 60 102 148]
  ...
  [106 139 172]
  [ 97 131 164]
  [ 28  45  74]]

 ...

 [[ 78 120 171]
  [ 80 121 170]
  [ 84 124 172]
  ...
  [ 52  89 117]
  [ 51  85 112]
  [ 31  48  64]]

 [[ 66 121 166]
  [ 69 122 166]
  [ 77 128 171]
  ...
  [ 58  88 127]
  [ 56  85 123]
  [ 30  48  64]]

 [[162 190 200]
  [159 186 195]
  [159 185 192]
  ...
  [139 179 179]
  [138 177 176]
  [142 161 176]]]",0
"[[[ 55 113 195]
  [ 51 109 192]
  [ 54 113 193]
  ...
  [ 79 110 151]
  [ 81 110 151]
  [ 82 110 151]]

 [[ 53 111 193]
  [ 57 115 196]
  [ 54 113 193]
  ...
  [ 84 115 156]
  [ 87 115 156]
  [ 87 115 156]]

 [[ 52 110 192]
  [ 55 113 194]
  [ 52 111 191]
  ...
  [ 82 112 156]
  [ 82 111 155]
  [ 84 112 156]]

 ...

 [[ 34  40  35]
  [ 30  36  31]
  [ 26  32  27]
  ...
  [ 23  28  27]
  [ 23  29  27]
  [ 24  29  28]]

 [[ 35  41  36]
  [ 22  28  23]
  [ 35  41  36]
  ...
  [ 17  22  21]
  [ 18  23  22]
  [ 25  30  29]]

 [[ 35  38  36]
  [ 35  38  36]
  [ 31  34  32]
  ...
  [ 14  16  18]
  [ 23  24  28]
  [ 20  22  24]]]",0
"[[[ 20  60 112]
  [ 47  86 126]
  [ 52  90 121]
  ...
  [ 27  78 134]
  [ 23  73 129]
  [ 21  69 125]]

 [[ 21  61 113]
  [ 50  88 128]
  [ 53  91 122]
  ...
  [ 25  76 132]
  [ 23  72 128]
  [ 25  72 128]]

 [[ 21  61 114]
  [ 52  91 131]
  [ 56  94 125]
  ...
  [ 27  79 132]
  [ 25  75 128]
  [ 25  73 126]]

 ...

 [[  0  23  63]
  [  0  26  65]
  [  3  24  62]
  ...
  [  0   0  12]
  [  0   0  13]
  [  0   0  12]]

 [[  1  23  59]
  [  0  21  57]
  [  0  19  55]
  ...
  [  0   1   9]
  [  0   2  10]
  [  0   2   9]]

 [[  2  21  54]
  [  1  20  58]
  [  0  14  57]
  ...
  [  0   0   8]
  [  0   0   3]
  [  1   2   6]]]",0
"[[[ 53  88 162]
  [ 56  86 156]
  [ 61  83 151]
  ...
  [ 22  27  55]
  [ 23  26  59]
  [ 23  25  61]]

 [[ 54  88 162]
  [ 56  83 154]
  [ 60  82 148]
  ...
  [ 20  29  64]
  [ 21  28  68]
  [ 21  28  70]]

 [[ 50  81 157]
  [ 51  78 147]
  [ 58  80 143]
  ...
  [ 15  25  62]
  [ 15  23  65]
  [ 15  23  66]]

 ...

 [[ 10  20  27]
  [  3  12  20]
  [ 10  18  33]
  ...
  [ 19  20  31]
  [ 32  36  52]
  [ 61  66  84]]

 [[ 19  17  42]
  [  9   6  22]
  [  8   8  16]
  ...
  [ 11  14  15]
  [ 12  17  23]
  [ 28  34  42]]

 [[ 72  68 101]
  [ 69  65  90]
  [ 28  23  38]
  ...
  [ 32  33  34]
  [ 31  35  40]
  [ 25  31  38]]]",0
"[[[ 25  17  70]
  [ 25  17  70]
  [ 25  17  70]
  ...
  [ 28  15  43]
  [ 25  12  37]
  [ 21   8  32]]

 [[ 25  17  70]
  [ 25  17  70]
  [ 25  17  70]
  ...
  [ 29  17  44]
  [ 31  18  42]
  [ 19   6  30]]

 [[ 25  16  71]
  [ 25  16  71]
  [ 25  16  71]
  ...
  [ 26  14  42]
  [ 32  20  45]
  [ 15   4  28]]

 ...

 [[ 56  94 101]
  [ 62  95 100]
  [ 78 103 105]
  ...
  [116 150 173]
  [117 151 174]
  [119 150 174]]

 [[ 65  99 103]
  [ 72 103 106]
  [ 82 105 106]
  ...
  [117 149 172]
  [116 148 171]
  [117 148 171]]

 [[ 66  99 102]
  [ 74 103 104]
  [ 83 105 106]
  ...
  [118 149 173]
  [117 148 171]
  [117 148 171]]]",0
"[[[ 85  84  80]
  [102 102  98]
  [117 120 115]
  ...
  [ 88  86  89]
  [ 80  93  89]
  [ 78  74  70]]

 [[ 78  77  73]
  [110 111 107]
  [106 109 104]
  ...
  [ 82  80  82]
  [ 79  93  89]
  [ 80  77  73]]

 [[ 80  79  76]
  [100 101  97]
  [106 108 104]
  ...
  [ 81  80  82]
  [ 86  99  97]
  [ 89  89  85]]

 ...

 [[110 137 125]
  [134 148 161]
  [ 81  96  88]
  ...
  [ 11  15   5]
  [ 39  36  45]
  [ 34  27  33]]

 [[ 70 100  78]
  [107 123 129]
  [140 155 149]
  ...
  [ 52  55  45]
  [ 60  56  68]
  [ 45  38  45]]

 [[155 187 159]
  [ 54  71  72]
  [108 123 118]
  ...
  [ 74  77  69]
  [ 95  91 104]
  [ 33  26  33]]]",0
"[[[142 151 148]
  [143 152 149]
  [143 152 149]
  ...
  [113 108  69]
  [129 124  84]
  [140 135  97]]

 [[144 155 153]
  [146 156 154]
  [146 157 154]
  ...
  [140 133 101]
  [149 143 117]
  [159 153 128]]

 [[148 159 157]
  [151 161 161]
  [151 162 162]
  ...
  [160 152 129]
  [168 161 144]
  [176 169 153]]

 ...

 [[ 78  84  67]
  [ 97 100  84]
  [104 105  89]
  ...
  [125 134 137]
  [131 138 135]
  [118 124 119]]

 [[ 90  95  78]
  [ 94  97  81]
  [ 98  99  83]
  ...
  [125 134 137]
  [123 132 131]
  [125 133 131]]

 [[ 88  91  75]
  [ 94  97  81]
  [ 77  78  62]
  ...
  [121 130 133]
  [120 130 137]
  [119 130 136]]]",0
"[[[ 82 118 148]
  [ 83 119 149]
  [ 85 120 150]
  ...
  [184 200 207]
  [184 200 207]
  [184 200 207]]

 [[ 82 118 148]
  [ 83 119 149]
  [ 85 121 151]
  ...
  [185 200 208]
  [185 201 208]
  [185 201 208]]

 [[ 83 119 149]
  [ 84 119 150]
  [ 85 121 151]
  ...
  [186 201 209]
  [186 202 209]
  [186 202 209]]

 ...

 [[ 60  97 141]
  [ 62  97 141]
  [ 64  97 142]
  ...
  [112 147 173]
  [113 148 174]
  [113 148 174]]

 [[ 61  98 142]
  [ 66 101 145]
  [ 67 100 145]
  ...
  [115 150 175]
  [115 150 176]
  [115 150 176]]

 [[ 62  99 143]
  [ 67 102 146]
  [ 67 100 145]
  ...
  [115 149 175]
  [113 148 174]
  [112 147 173]]]",0
"[[[123 147 147]
  [128 157 162]
  [190 213 211]
  ...
  [ 75 103 127]
  [ 74 102 126]
  [ 73 101 126]]

 [[115 139 139]
  [119 147 152]
  [192 216 214]
  ...
  [ 60  89 118]
  [ 59  89 117]
  [ 59  87 116]]

 [[118 142 142]
  [119 148 153]
  [197 220 219]
  ...
  [ 52  82 118]
  [ 50  81 117]
  [ 50  79 116]]

 ...

 [[ 24  21  36]
  [ 18  16  27]
  [ 19  18  27]
  ...
  [204 199 201]
  [194 189 191]
  [199 194 196]]

 [[ 20  17  32]
  [ 17  16  27]
  [ 17  16  25]
  ...
  [203 198 200]
  [202 197 199]
  [198 193 195]]

 [[ 25  22  37]
  [ 18  17  28]
  [  7   7  14]
  ...
  [207 202 204]
  [208 204 205]
  [193 188 190]]]",0
"[[[ 19  97 163]
  [ 14  89 155]
  [ 20  90 157]
  ...
  [  0  49 122]
  [  0  47 122]
  [ 13 111 178]]

 [[ 25 103 169]
  [ 27 102 168]
  [ 24  94 161]
  ...
  [  0  52 119]
  [ 18  86 152]
  [ 26 106 167]]

 [[ 20  99 165]
  [ 26 102 168]
  [ 30 102 169]
  ...
  [  0  55 115]
  [ 24 124 175]
  [  0  89 146]]

 ...

 [[  9 104 183]
  [  7 102 182]
  [  3  96 176]
  ...
  [  3  80 147]
  [ 13  84 154]
  [  7  78 148]]

 [[  7 102 182]
  [  5 100 180]
  [  0  92 172]
  ...
  [  3  67 136]
  [ 14  73 145]
  [  9  69 140]]

 [[  9 104 184]
  [  4  99 179]
  [  0  92 173]
  ...
  [  8  64 134]
  [ 16  66 140]
  [ 12  62 135]]]",0
"[[[ 80 108 145]
  [ 70 108 148]
  [ 69 112 150]
  ...
  [ 67  97 122]
  [ 63  94 117]
  [ 55  83 107]]

 [[ 77 104 135]
  [ 65  96 129]
  [ 69 104 137]
  ...
  [ 66  97 122]
  [ 68  99 122]
  [ 61  89 113]]

 [[ 45  75 100]
  [ 41  71 100]
  [ 43  71 102]
  ...
  [ 68 102 126]
  [ 67  99 122]
  [ 65  96 119]]

 ...

 [[ 53  85  66]
  [ 54  86  67]
  [ 53  85  66]
  ...
  [ 57  97  74]
  [ 55  94  72]
  [ 55  94  72]]

 [[ 53  84  66]
  [ 55  87  68]
  [ 55  87  68]
  ...
  [ 56  96  74]
  [ 56  95  73]
  [ 54  93  71]]

 [[ 50  82  64]
  [ 53  85  66]
  [ 54  86  67]
  ...
  [ 55  94  72]
  [ 57  96  74]
  [ 55  94  72]]]",0
"[[[ 18   9  83]
  [ 15  13  73]
  [ 16  10  69]
  ...
  [ 16  12  52]
  [ 38  24 114]
  [ 23  14 120]]

 [[ 17   9  81]
  [ 15  12  72]
  [ 17  11  70]
  ...
  [  3   1  33]
  [ 40  29 113]
  [ 23  15 120]]

 [[ 18  10  80]
  [ 14  12  72]
  [ 16   9  70]
  ...
  [  2   3  25]
  [ 43  35 105]
  [ 24  17 119]]

 ...

 [[  8  10  31]
  [ 17  10  66]
  [ 23  12  84]
  ...
  [ 32  78 150]
  [ 26  72 141]
  [ 40  86 153]]

 [[ 10  12  33]
  [ 16   9  66]
  [ 23  12  83]
  ...
  [ 26  64 136]
  [ 24  63 130]
  [ 38  79 143]]

 [[ 11  12  34]
  [ 16   9  65]
  [ 22  11  83]
  ...
  [ 19  54 127]
  [ 20  56 124]
  [ 26  62 127]]]",0
"[[[190 112  33]
  [199 166 162]
  [ 76  65  97]
  ...
  [217 119   1]
  [217 119   1]
  [217 119   1]]

 [[193 114  29]
  [183 150 141]
  [ 86  73 102]
  ...
  [216 118   0]
  [216 118   0]
  [216 118   0]]

 [[197 118  23]
  [166 131 114]
  [ 59  45  70]
  ...
  [215 116   0]
  [215 116   0]
  [215 116   0]]

 ...

 [[ 75 131 137]
  [ 69 129 136]
  [ 87 149 157]
  ...
  [ 98 150 182]
  [ 87 139 168]
  [ 83 133 159]]

 [[ 69 118 138]
  [ 75 128 147]
  [ 71 129 148]
  ...
  [ 91 150 181]
  [ 83 143 172]
  [ 83 146 169]]

 [[ 76 117 148]
  [ 82 128 157]
  [ 75 125 154]
  ...
  [ 77 146 175]
  [ 73 142 169]
  [ 66 137 159]]]",0
"[[[114 151 189]
  [113 151 188]
  [113 150 189]
  ...
  [ 98 137 176]
  [ 98 137 176]
  [103 139 175]]

 [[108 147 185]
  [107 146 184]
  [107 146 184]
  ...
  [ 94 133 172]
  [ 94 133 172]
  [ 98 135 171]]

 [[108 148 186]
  [108 148 186]
  [108 148 186]
  ...
  [ 93 132 171]
  [ 93 132 171]
  [ 97 136 174]]

 ...

 [[238 243 252]
  [238 243 252]
  [238 243 252]
  ...
  [ 34  51  86]
  [ 33  50  85]
  [ 35  50  84]]

 [[238 243 252]
  [238 243 252]
  [238 243 252]
  ...
  [ 29  45  81]
  [ 29  45  81]
  [ 33  48  81]]

 [[238 243 252]
  [238 243 252]
  [238 243 252]
  ...
  [ 35  51  87]
  [ 39  55  91]
  [ 43  57  90]]]",0
"[[[174 177 177]
  [205 207 207]
  [212 213 213]
  ...
  [210 210 210]
  [212 212 212]
  [177 177 177]]

 [[188 190 190]
  [254 254 254]
  [253 253 253]
  ...
  [252 252 252]
  [252 252 252]
  [190 190 190]]

 [[190 190 190]
  [255 255 255]
  [255 255 255]
  ...
  [253 253 253]
  [250 250 250]
  [189 189 189]]

 ...

 [[194 189 190]
  [255 254 254]
  [253 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [191 191 191]]

 [[193 189 190]
  [255 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [253 253 253]
  [191 191 191]]

 [[175 175 175]
  [208 208 208]
  [211 211 211]
  ...
  [210 210 210]
  [213 213 213]
  [175 175 175]]]",0
